time,user_name,user_color,message
1981,coldferdy,#1E90FF,"questo mi manca"
1981,andrewharn_wallew,#8A2BE2,"Un Diamante di Steven Universe"
1982,ando_1303,#2E8B57,"Fumetto PALESE HAHAHAH"
1982,aandreaa_66,,"carlotta?"
1982,giusecc,#38AB9B,"saidogWAT saidogWAT"
1983,sacsim,,"MANI"
1983,hao_tu,#FF69B4,"steven universe"
1983,noivwnchstr,#2E8B57,"perche mostri la mano mostraci i piedi"
1983,veridiasvg,,"vbb quella è una mano di pufffetta col glow up"
1984,healingdramon,#8A2BE2,"mano powa"
1985,juventus0802,#008000,"due versioni !!"
1986,magnetaria,#1E90FF,"manii!"
1986,ochiavica,#C09973,"FACCI VEDERE PIEDINI"
1986,kfilo,#8A2BE2,"Carlotta ahahah"
1987,artisthehighestformofhope,,"vabbè una mano"
1987,remfantasy,#FFFFFF,"magmar o slug"
1987,zio_avocado,,"Ma sono pokemon fatti da te?"
1988,wandox99,#8A2BE2,"era una bocca con le narici quello di prima?"
1988,pigi_00,#1FF432,"mani di una creatura senza le gambe palese"
1989,siriosdev,#FF4D00,"sto quasi cominciando a dubitare che possa non essere del videoludo ma altro"
1990,gaiamel,#5F9EA0,"è una creatura angelica?"
1990,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck"
1990,オカリン (remakebanword),#0000FF,"Ma quindi i protagonisti son puffi"
1990,frooopp,,"Sembra l'occhietto del titano di Deltarune"
1990,nytro93dream,#0000FF,"palesemente un mostro di un monster collector horror"
1991,wolf2053,#FF4500,"Boh, non convince tanto questa immagine"
1991,gabriel_morrow,#00FFBB,"Nuovo tipo di sega?"
1992,azathoth_nuclearchaos,,"Il simbolo da cui esco il “pokemon” sicuro"
1992,aandreaa_66,,"mille mani mille seghe"
1992,botz_kuro,#8A2BE2,"beh mano palese ma dietro  non capisco cosa ci sia"
1993,achillerobot,#FF4500,"Vogliamo i piedi ora però"
1993,mega_ethelo,#FF0000,"mano di una fontana deltarunica"
1994,kinoooooooooooo,#DAA520,"esseri umaniformi"
1994,persia04,,"persia04 subscribed with Prime. They've subscribed for 9 months! Ciao finalmente vengo a vedere in live"
1995,merk11z,,"carlo"
1995,chiave_di_lettura,#00FF7F,"me lo faccio con l’henne un design simile"
1995,hao_tu,#FF69B4,"yokai"
1996,lieal42,#FF5763,"mano a forma di dialga con gli occhi dei titani di deltarune palese, next"
1996,healingdramon,#8A2BE2,"con dei pantaloni"
1996,tenkipk,,"Cosa Terapagos fa a un game designer"
1997,rakun_ff,#FF4700,"è Carlotto"
1998,kotoriwalker97,#1E90FF,"Libro fantasy"
1998,ochiavica,#C09973,"È ALESSANDRA"
1998,midnightgamer__,#8A2BE2,"Ah"
1998,manumagnum,#DAA520,"Lottacar"
1999,pitt627,#1E90FF,"è Battiato?"
1999,superfrancy0171,#FF0000,"e sicuramente una mano"
1999,auryartauro44,#DAA520,"La mano de dios"
2000,amz_mmkvm,#0000FF,"l'art style comunque è crazy, complimenti"
2001,nytro93dream,#0000FF,"questa è una mano palesee"
2001,オカリン (remakebanword),#0000FF,"Perché sono blu"
2002,filipgiore_,#FF69B4,"dopo le mani vogliamo i piedi"
2002,assassinoignoto94,#8400FF,"confuso non credo proprio , palese videogioco originale in tema pokemon : ci scommetto la terza palla .. spero ci siano tante belle waifu Kappa LUL"
2002,marcrou,#FFFD00,"Marcrou subscribed at Tier 1. They've subscribed for 48 months! buonaseraaaaaaa ❤️ finalmente dopo tanto tempo di differita, sto trovando il modo di collegarmi in live (sono tipo quasi 2 settimane di fila)"
2002,caleidumioscopio,#2E8B57,"Giulio Bandai?"
2002,maziert,#0000FF,"man 12 il film"
2003,drtaxi98,#1E90FF,"ah quindi il vecchio concept delle mani è rimasto vedo saidogCheck"
2004,masterditi,#1E90FF,"Una serie di fumetti immagino"
2004,sirio12,#8A2BE2,"Non prencerci per il culo cydo quella e proprio una mano di carlotta"
2005,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck"
2005,black_mokona_,#1A95BB,"CarlottO"
2005,cagasburratomaster,#8A2BE2,"@hao_tu True è quello che ho pensato anche io"
2006,yon_17_,#FF4500,"Già dai colori e dal tratto mi piace comunque"
2006,worldofworgage,#00FF7F,"chi dice che sia femmina poi"
2006,begonia_rex_,#8AB4ED,"è saidogFranco"
2007,gabriel_morrow,#00FFBB,"Sega astrale revealed ???"
2007,fabiodp_,,"È Franca"
2008,mummiadepressa,#1E90FF,"è una mano PokCharizard"
2009,mysticmistpog,#8A2BE2,"?????"
2010,hao_tu,#FF69B4,"è chiara incazzata perchè fai spoiler"
2010,ackooo12345,,"Rega tranquilli, Billy ha già leakkato tutto il progetto segreto"
2010,streamlabs,#32C3A2,"NON fare spoiler, NON dare consigli, NON dire dove andare, NON dare indicazioni, NON dire se il ragionamento è giusto o sbagliato. No bestemmia, offese, spam o troll. Pena: BAN"
2010,gaiamel,#5F9EA0,"che figo questo stile grafico comunque"
2011,vin_venom7,#0000FF,"É il guanto da domatore di Creature"
2013,superfrancy0171,#FF0000,"e la mano di un titano"
2013,happytheplayer,#FF0000,"quello era un pisello e questa una mano, il progetto segreto è una sega"
2013,marco02gg,#9ACD32,"Se non è carlotta allora è Manolo"
2014,fran_maxer,,"sembra na mano"
2014,hunteroforion,,"Una web serie animata?"
2016,fantamaghiro,#FF0000,"Percepisco una Shin Megami Tensei-ata"
2016,dema_giugnor,#B22222,"Maradona?"
2016,remfantasy,#FFFFFF,"lapras?"
2016,darkberny,#0000FF,"Possiamo rivedere Carlotta?(per chi come me non l'ha vista)"
2017,ilvecchioalexd,#FF0000,"ilvecchioalexd subscribed with Prime. They've subscribed for 13 months! Ciao Cydo oggi mentre studiavo l'elettrotecnica, guardando le varie palle che disegno per rappresentare i generatori, mi son chiesto:"Qual è la sega ottimale per generare una tensione elettrica per tenere a carica il PC con cui giocherò il progetto del 27 febbraio?""
2018,chriztia,,"molto steven universe comunque"
2019,mqryo,#1E90FF,"canale di teorie di deltarune, easu"
2019,worldofworgage,#00FF7F,"magari non è manco umana sta cosa"
2019,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2020,オカリン (remakebanword),#0000FF,"Finalmente un gioco buono con gli avatar"
2023,coldferdy,#1E90FF,"comunque fancy per essere una linea di grucce con la tua faccia sopra"
2023,joewide7,#DAA520,"federica?"
2025,kira_alch3m,#DAA520,"Mani con qualche simbolo (di ghiaccio?) sopra?"
2025,theperpetualdirge,#0000FF,"Stà palesemente tornando dove, è stato?"
2026,usodabada,#FF69B4,"Celeste"
2026,ochiavica,#C09973,"Comunque no, non ce l’hai fatta vedere"
2028,soul_celebi,#FF7F50,"E' il bibliotecario"
2029,p4nforte,#FF4500,"mani?"
2029,iceyellee,#008000,"fumetto/libro???"
2030,fume_knight192,,"È il tipo di adventure time"
2030,zio_avocado,,"Se questi sono pokemon e te hai creato un tuo mondo pokemon progetto assurdo"
2031,mega_ethelo,#FF0000,"Elsa"
2032,aandreaa_66,,"mano de dios?"
2034,in_arte_figaro,,"Uddio, la concept art del guanto  di qualche anno ora non è forse più campata per aria"
2034,begonia_rex_,#8AB4ED,"re ghiaccio"
2035,gonfreeks,,"va bene dai palesemente una mano"
2035,ryuu_kasane,#FF69B4,"Questo é twewy"
2035,blogcard,#0000FF,"Qualcuno sa come si lavano le icone sulla destra dello schermo da mobile?"
2036,auryartauro44,#DAA520,"Non vedo l'ora di sapere chi si è occupato dell'artstyle"
2036,farcr,#DAA520,"Apri"
2039,mirecko205,#FF0000,"Cydo è più la paura che non vada a buon fine o la voglia di mostrarlo questo progetto?"
2039,giop48,#7EFAFF,"Il guanto di Billy di Adventure Time"
2040,elia_infuocato,#00FF7F,"knights of guinevere vibes"
2040,gonfreeks,,"mani confirmed"
2041,alce_boh,#FFE800,"Sheika agaga"
2041,duebbol,#FF0000,"Carlotta sarà tipo un eldritch horror senza forma sicuro"
2043,sirio12,#8A2BE2,"Comunque si, sembra un avatar di qualcosa"
2043,kotoriwalker97,#1E90FF,"@WorldOfWorgage I lineamenti della mano"
2043,ochiavica,#C09973,"saidogCheck saidogCheck saidogCheck saidogCheck"
2045,kira_alch3m,#DAA520,"È una persona seduta"
2046,maziert,#0000FF,"ho azzeccato dicendo che era sborra 2"
2046,teryl_soul,#FF69B4,"buonasera a tutti! saidogHi <3 vedo roba interessante saidogPOGGENverde WhosThisDiva"
2047,davidgnom0,,"Mannaia io speravo in un nuovo torneo dei 7 fiori , momento più alto a tema Pokemon sul canale per me"
2047,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2049,rosso_pendragon,#B22222,"Tu fingi indifferenza lol"
2050,hao_tu,#FF69B4,"qualsiasi cosa sia, è peak"
2051,tonio9s,#00FF7F,"A sto punto davvero potrebbe essere un progetto animato"
2052,yon_17_,#FF4500,"Questo è Fabrizio"
2052,azathoth_nuclearchaos,,"Qualcuno ha detto riba giusta?"
2052,scleroman,#FF69B4,"solo a me disturba che gli occhi e le bocche nello sfondo ogni tanto si ripetono uguali due volte di fila?"
2053,healingdramon,#8A2BE2,"is Carlotta il cornetto rosso???"
2053,lesko88,#1E90FF,"belle mutande"
2055,botz_kuro,#8A2BE2,"è il pinguino"
2055,darkberny,#0000FF,"Apri a Carlotta"
2055,timohas81,#008000,"non so perchè ma mi ricorda Terapagos"
2055,hunteroforion,,"L'ultimo dominatore dell'aria"
2058,misfitbrain,,"sono le nuove felpe"
2058,o___zio_,,"È una signora che controlla l'acqua? Non so perchè mi da il vibe di Lapis di Steven Universe"
2059,simo_gx_98,#FF0000,"@cydonia_chiara quando uscirai per sbaglio foto palle?"
2061,worldofworgage,#00FF7F,"@KotoriWalker97 tvb"
2062,assassinoignoto94,#8400FF,"quindi é un dakimakura di cydonia ?"
2065,coldferdy,#1E90FF,"PALESEMENTE LA VOGLIS"
2069,worldofworgage,#00FF7F,"ma no dai, goditi l'anticipazione"
2071,xdallio,#0000FF,"stile eric cartman AHAHAHA"
2072,mega_ethelo,#FF0000,"non resisto più"
2073,ochiavica,#C09973,"Ma come fa a non andare a buon fine saidogCheck"
2073,rosso_pendragon,#B22222,"Anticipiamo questa uscita"
2073,nikoiscold69420,#1E90FF,"ehm buonasera"
2077,dema_giugnor,#B22222,"Carlotta è l'universo, l'abbiamo davanti a noi dall'inizio dei tempi"
2081,vomitoimmortale,#9ACD32,"l'attesa del progetto segreto è il progetto segreto"
2083,andre99dp,,"Cosa direbbe il Francesco di 10 anni fa se vedesse il progetto segreto?"
2084,pitt627,#1E90FF,"ci sarà franco battiato"
2086,hel_jigoku,#D2691E,"dai, 2 settimane e una cagatina al bagno rinvigorente e ci siamo"
2087,gixerius,#128387,"Cydo, il progetto segreto sarà in due versioni per strizzare l'occhiolino ai Pokémon? Progetto PALLE e Progetto CAZZO ? <3"
2089,alce_boh,#FFE800,"anticipiamo?"
2090,gorskei,#FF7F00,"Sborrevole snake"
2090,fume_knight192,,"Il 27 febbraio esce anche il film di scream"
2090,オカリン (remakebanword),#0000FF,"Ma Carlotta è per i furry o no? @cydonia_chiara"
2091,ulixfelix,#FF0000,"Ma non è l'attesa del piacere, essa stessa il piacere cydo?"
2094,maiobho,#660099,"@ColdFerdy grucce in legno?"
2095,begonia_rex_,#8AB4ED,"il 27 a che ora?"
2096,kotoriwalker97,#1E90FF,"Io aspetto con gioia ed interesse il 27"
2096,mirecko205,#FF0000,"Allora stasera dai"
2097,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2097,luscoiatrollo,#FF7000,"Si vede leggermente ckibePepe"
2099,midnightgamer__,#8A2BE2,"LUL LUL"
2100,gorskei,#FF7F00,"Io così comunque in procinto di un esame"
2101,coldferdy,#1E90FF,"SEI L’ANTI TEAM CHERRY"
2107,オカリン (remakebanword),#0000FF,"Ti prego ti pago"
2107,xdallio,#0000FF,"cosa direbbe carlotta?"
2111,mergo813,#D2691E,"vabbè un godimento autoreferenziale"
2114,cozze_epecorino,,"ma the pokemon company deve avere paura del progetto segreto?"
2117,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck"
2118,hao_tu,#FF69B4,"@ColdFerdy HAHAHAHA"
2120,gabriel_morrow,#00FFBB,"Quindi è qualcosa che si acquista? mh interessante"
2120,steelkinxo,#8A2BE2,"Dannazione mi stavo mettendo a guardare il video sulla VERA storia e poi mi son ricordato che stasera c'è No, I'm not human.... Buonasera a tutti"
2120,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2121,bb4469,#2E8B57,"un fumetto?"
2130,adrianocelentano20,,"Bastano 100 euro per il progetto segreto??"
2130,ochiavica,#C09973,"Ripeto che sono un QA tester professionale, se serve una mano ci sono, sto lavorando per un’azienda in questo momento ma un po’ di tempo lo ritaglio"
2138,midnightgamer__,#8A2BE2,"Oh saidogCheck"
2140,nikazuto,#8A2BE2,"Perché ho la sensazione che Carlotta sia stampata in una felpa che ho a casa della Dolly Moore?"
2142,worldofworgage,#00FF7F,"azz"
2143,kaido_micche,#FF7F50,"uuuuuuu"
2144,worldofworgage,#00FF7F,"rischioso così"
2144,botz_kuro,#8A2BE2,"che grande"
2145,gorskei,#FF7F00,"Ambizzzzzzione"
2145,nikazuto,#8A2BE2,"Dolly Moore*"
2148,theperpetualdirge,#0000FF,"Pokemon company wants to know your location"
2148,hao_tu,#FF69B4,"okay NON è un monster collector"
2148,fantamaghiro,#FF0000,"Azz"
2148,lesko88,#1E90FF,"gasante"
2149,mirecko205,#FF0000,"Ah sono Labubu"
2149,kinoooooooooooo,#DAA520,"masturboperta"
2149,essai_demetori,#DAA520,"finalmente un gioco sui piedi"
2150,markcost2001,#0000FF,"Quindi un monster collector Horror"
2151,stein_790,,"mercato videoludico?"
2152,usodabada,#FF69B4,"Carlotta Curva oppure Piatta?"
2153,theonewhosawtheend,#FF0000,"quindi qualcosa che di cui non si parla?"
2154,cagasburratomaster,#8A2BE2,"Cioè una cosa che manca nel mercato videoludico?"
2154,karu_sol13,#B22222,"Uuuh saidogGodo"
2155,losermizi,#D797B9,"ohhh"
2155,mr_empee_,#1E90FF,"sex robot, tutto chiaro"
2155,gaiamel,#5F9EA0,"minchia"
2156,オカリン (remakebanword),#0000FF,"Beh in effetti i Monster collector buoni sono praticamente zero"
2157,macmit2102,,"Cydo posso chiederti perché il kickstarter? Vedendo quello che è successo a inntale non hai paura che la piattaforma si tenga troppi soldi? Non vuole essere una critica, sono in gigahype per il progetto"
2158,xeria0,#DAA520,"ah"
2158,potofgrid,#FF0000,"eh bhe io di monster collector horror non ne conosco"
2160,amz_mmkvm,#0000FF,"MONSTER COLLECTOR HORROR"
2160,mysticmistpog,#8A2BE2,"Lo avevi già detto che "una roba così non esiste sul mercato""
2161,cozze_epecorino,,"cazzo buono"
2161,coldferdy,#1E90FF,"un libro senza lattosio, grande"
2163,roki_niiyama,#00FF7F,"Monster Collector 2.5 D"
2163,sanciobanza11,,"Stai proprio godendo cydo"
2163,teryl_soul,#FF69B4,"azz saidogCheck"
2164,siriosdev,#FF4D00,"quindi non è un rpg horror perche ci sono gia"
2167,alastortheratiodemon,#FF69B4,"Ah Pokèmon Grigio"
2168,rosso_pendragon,#B22222,"Nice"
2169,nikazuto,#8A2BE2,"Ah beh dai confermato praticamente"
2169,hao_tu,#FF69B4,"gaster"
2169,assassinoignoto94,#8400FF,"quindi é un qualcosa da mangiare che si é estinto nel tempo LUL"
2170,ciabatter,,"Expedition 33 docet"
2171,leoj_256,,"Bambola gonfiabile con pene?"
2172,frostthesasso,#FF9816,"il sesso 4?"
2173,chiave_di_lettura,#00FF7F,"avevo sentito “vuoto di merda” la prima volta,  non capivo"
2173,fenyxpoke,,"Soul Monster Collector"
2173,scimmiapazzoide,,"Monster collector horror 2.5 D"
2173,mr_empee_,#1E90FF,"un mhorror collector"
2174,midnightgamer__,#8A2BE2,"Monster collector horror quindi Kappa saidogCheck"
2176,magnetaria,#1E90FF,"oooo...."
2178,zio_avocado,,"Sto sognando un evertale reale e non scam"
2178,healingdramon,#8A2BE2,"quindi non è un Eroge"
2181,farcr,#DAA520,"Allora è chiaramente un roguelike"
2182,xeria0,#DAA520,"quanto sono curiosa mamma miaaaaaa"
2182,chriztia,,"@gaiamel appena puoi dimmi il tuo tag telegram o qui o nella chat privata di twitch che almeno ti trovo hahaha"
2187,tadsdcz50,#00796B,"Anche io sto facendo un progetto basato su un vuoto di mercato non è che stiamo facendo la stessa cosa?"
2188,theonewhosawtheend,#FF0000,"Allora per forza No un monster collector, c'è ne sono molti in giro...."
2189,pikend_gasglitch,#FF4500,"Monster collector action"
2190,cgass01,,"Come ti capisco"
2198,lieal42,#FF5763,"quindi scopriremo perché c’è un buco di mercato, se per mancanza di creativi o per mancanza di interesse"
2198,maiobho,#660099,"quindi un fumetto per celiaci"
2198,begonia_rex_,#8AB4ED,"effettivamente non sono tante le linee di mutande a tema monster collector horror"
2202,coclo086,#FF4500,"Colleghi perche è un videogioco??"
2204,teryl_soul,#FF69B4,"@midnightgamer__ saidogLurk HenloThere <3"
2207,ziogiann1,#FF0000,"Capisco benissimo ciò che provi, la sensazione di fare arte, per me, è simile all'avere una gravidanza: si sta dando vita a qualcosa, anche se non è un essere vivente come lo intende la biologia. Avevo un progetto mio, ed era la cosa che avessi di più vicina ad un figlio. Ti auguro il meglio cydo, è una sensazione bellissima. Esser artista è un pò come essere padre."
2208,maziert,#0000FF,"quindi é un cooking rhythm collector"
2208,siriosdev,#FF4D00,"non è il primo kickstater del "canale""
2208,dregonp5r,#0000FF,"@オカリン Grossi da quanto so praticamente solo SMT"
2216,p4nforte,#FF4500,"Inntale ha avuto il covid che gli ha sballato i costi degli stretchgoals"
2219,midnightgamer__,#8A2BE2,"@teryl_soul ciaooo!! <3 saidogHi"
2220,macmit2102,,"ok ok bene, grazie"
2220,gonfreeks,,"sicuramente sarà un fps nello spazio con alieni horror"
2220,antoen_,,"Pokemon ma bello"
2220,alce_boh,#FFE800,"lo avevi già detto comunque del vuoto di mercato, tu dissi "Vogliamo cambiare il mondo" o una roba simile"
2223,xjucchan,,"un fumetto o una light novel"
2226,lelez_26,#1E90FF,"@teryl_soul ma buonaseraaaaaa cara KPOPheart <3 <3 <3"
2227,ninechka93,#FF0000,"Buonasera e buona live a tutti!!! LuvSign"
2227,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2228,adrianocelentano20,,"Quanto costa il progetto segreto"
2231,botz_kuro,#8A2BE2,"in qualità di scienziato in corso d'opera ti stimo davvero per essere riuscito a pensare e spero anche creare qualcosa che non sia mai stato inventato prima"
2232,tonio9s,#00FF7F,"Potrebbe essere l'unione di due cose"
2233,ochiavica,#C09973,"Mutande auto seganti saidogCalpestami"
2239,imp3rialit,#00FF7F,"Ricordiamo per chi non lo sapesse che Inntale aveva bisogno di 10k e gliene sono arrivati 100k + problema covid e altri mille cazzi"
2239,merk11z,,"un monster collector di giganti"
2245,midnightgamer__,#8A2BE2,"Oh"
2245,teryl_soul,#FF69B4,"@lelez_26 seraa saidogSab <3 <3"
2248,roki_niiyama,#00FF7F,"Produrre cosa? :D"
2250,midnightgamer__,#8A2BE2,"LUL LUL LUL"
2250,froeden_,#FF4500,"manuale delle seghe illustrato"
2250,chriztia,,"lol"
2252,kira_alch3m,#DAA520,"saidogIL"
2252,worldofworgage,#00FF7F,"FRENAAAAAAAAAAAAA"
2253,siriosdev,#FF4D00,"cosa"
2253,hunteroforion,,"Ciao Cydonia, hai già avuto modo di giocare all'horror claustrofobico  "Iron Lung"?"
2253,xdallio,#0000FF,"cazzo ridi"
2253,mangodistruttore,#9ACD32,"@Teryl_Soul Bseraaa"
2254,siriosdev,#FF4D00,"ho"
2255,usodabada,#FF69B4,"vabbé dai, 1000€ si possono sempre investire per il bene superiore"
2255,mr_nice1601,#0000FF,"azzz"
2256,rosso_pendragon,#B22222,"Weee"
2257,iamrealpeely_roberto,#0FFFB1,"@cydonia_chiara ma la gente che farà parte del kickstarter verrà inserita in questa cosa?"
2258,midnightgamer__,#8A2BE2,"Kappa Kappa Kappa Kappa Kappa"
2259,chriztia,,"hahahahahahaha"
2260,begonia_rex_,#8AB4ED,"saidogPepe saidogPepe saidogPepe saidogPepe"
2260,gaiamel,#5F9EA0,"ahahahahaha"
2260,nivesuzumaki,#FF69B4,"ragazzi continuiamo"
2262,cgass01,,"C'era anche aataata quella Rob della nave incagliata trama l'altro"
2262,bb4469,#2E8B57,"sta sera qualcuno ci ha azzeccato?"
2263,dekron_,#8A2BE2,"Dekron_ subscribed with Prime. They've subscribed for 40 months! con questo rinnovo volevo suggerirti di diare un occhio a "ling cage" una serie animata di nicchia cinese, di stampo sci-fi post-apocalittico, con un worldbuilding molto curato e una trama che va a toccare diversi temi socio/politici/religiosi in un mondo post-apocalittico, con buoni momenti action"
2263,midnightgamer__,#8A2BE2,"Ahahhahahah"
2264,misterpinetree,,"AAAAAAZZ"
2264,o___zio_,,"Quindi è tangibile..."
2265,lullanda,,"Lullanda subscribed with Prime. They've subscribed for 7 months! Ciao Cydo! Previsione di titoli che porterai quest'anno?"
2267,auryartauro44,#DAA520,"Raga Mutande Collector confirmed"
2268,streamlabs,#32C3A2,"[REGOLE DELLA CHAT] Avere un comportamento educato e maturo: Niente troll. No spam. VIETATE: bestemmie e un linguaggio troppo scurrile. NON spoilerate, NON suggerite e NON diteci se siamo sulla strada giusta o sbagliata"
2270,diansy,#997A8D,"Capisci che hai fatto un buon lavoro se game freak ti denuncia"
2273,magnetaria,#1E90FF,"guardate quanto soffre nel non poter dire"
2276,tadsdcz50,#00796B,"È palesemente una linea di dildi con le palle sopra il cazzo a tema monster collection orror"
